SAVEGNAGO-SUPERMERCADOS LTDA
SB COMÉRCIO LTDA
SERVIR-SERVICOS DE PUBLICIDADE, PRODUCOES E SERVICOS GERAIS LTDA
SERVOFIEL SOFTWARE E SERVIÇOS LTDA - ME
SH ENTRETENIMENTO S.A.
SIC SISTEMA E GESTAO LTDA 
SICOMTEC COMERCIO E SERVICOS DE INFORMATICA LTDA.
SIGA CRED ADMINISTRADORA LTDA
SIMONE APARECIDA GARCIA DE SANTIS ME
SINDPLUS ADMINISTRADORA DE CARTOES SERVICOS DE CADASTRO E COBRANCA LTDA EPP
SKYTEF 
SOFTCASE SOLUCOES TECNOLOGICAS LTDA ME
SOFTPLUS INFORMATICA LTDA
SOLDI AGENDIAMENTO FINANCEIRO LTDA - ME
SOLUCAO CERTA TECNOLOGIA DA INFORMACAO LTDA
SOLUCARD ADMINISTRADORA DE CARTOES E CONVENIOS LTDA
SOUTH AMERICA ADMINISTRADORA DE CARTOES LTDA
SUPCARD ADMINISTRADORA DE CARTOES LTDA - ME 
SUPERMECADOS DB LTDA
SUPERMERCADOS IRANI LTDA
T. O. RIBEIRO - ME
T.D.P SISTEMAS DE INFORMACAO LTDA 
TADEU GARBO ROSINELI
TAJJA SERVICOS DE GESTAO LTDA - ME 
TARGET MEIO DE PAGAMENTOS S.A.
TCL SOLUCOES EM TI EIRELI
TEFWAY COMERCIO E SERVICOS DE INFORMATICA  
TELMESH TECNOLOGIA E SISTEMAS LTDA 
TH7 COMÉRCIO & REPRESENTAÇÕES LTDA
THIAGO NOGUEIRA INFORMATICA 
TICKET E ARENA PREMIUM LTDA 
TICKET MAIS EVENTOS LTDA ME
TICKET PREMIUM LTDA ME
TICKETS COMERCIALIZACAO DE INGRESSOS LTDA
TICMIX BRASIL LTDA – ME
TORRA TORRA ADMINISTRADORA DE CARTOES DE CREDITO LTDA
TOTAL PLAYER NEGOCIOS DIGITAIS LTDA
TRONSOFT SUL SOLUÇÕES LTDA
TSKIL EVENTOS E ENTRETENIMENTO LTDA 
TW2 TECNOLOGIA LTDA
TXT CONTROL 
TYCOON TECHNOLOGY S/A
UBERABANAWEB LTDA - ME 
UNIAO CENTRAL BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA
UNIK S.A
UNIQUE SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA 
UNIVERSO TELECOM LTDA - EPP
UZE PROMOTORA DE VENDAS LTDA
V DE L SILVA VL2B -  ME
VALOREM SERVICOS DE PROCESSAMENTO DE DADOS LTDA
VAMOS PARCELAR PAGAMENTOS E CORRESPONDENTE LTDA.
VB-SERVICOS COMERCIO E ADMINISTRACAO LTDA 
VERSUL TECNOLOGIA DE ACESSO INTELIGENTE LTDA 
VERTICAL PAYMENTS SERVICOS FINANCEIROS E TECNOLOGICOS S.A.   
VIAVEL ADMINISTRADORA DE CARTOES DE CREDITO LTDA
VITALCRED MEIOS DE PAGAMENTO S/A 
VLN CONFECCOES LTDA
WAAYTECH VEICULACAO E DIVULGACAO VIRTUAL S/A 
WAIO SOLUÇÕES EM TI INFORMÁTICA LTDA EPP  
WPORTO  ALEGRE BAR 
ZAPAY SERVICOS DE PAGAMENTOS S.A.
ZENITECH INFORMATICA LTDA - ME
ZF SOFTWARE LTDA - ME 
ZONA AZUL BRASIL SERVIÇOS ADMINISTRATIVOS EIRELI ME 
